driver,time,lapNum,s1,s2,s3,spI1,spI2,SpeedFL,spst,isPB,compound,tyrelife,isFresh,Stint,trackStatus,isAccurate,season,round
16,70.896,11,24.809,24.175,21.912,273.0,285.0,301.0,304.0,True,SOFT,2.0,True,4,1,True,2021,13
10,71.005,13,25.059,24.09,21.856,270.0,282.0,296.0,299.0,True,SOFT,2.0,True,3,1,True,2021,13
3,71.013,12,24.875,24.193,21.945,274.0,287.0,298.0,309.0,True,SOFT,2.0,True,5,1,True,2021,13
6,71.083,12,24.785,24.328,21.97,276.0,288.0,303.0,311.0,True,SOFT,2.0,True,3,1,True,2021,13
31,71.18,12,24.795,24.455,21.93,271.0,287.0,303.0,308.0,True,SOFT,2.0,True,3,1,True,2021,13
63,71.274,11,24.589,24.746,21.939,277.0,285.0,298.0,307.0,True,SOFT,2.0,True,3,1,True,2021,13
99,71.299,13,24.624,24.66,22.015,276.0,286.0,305.0,309.0,True,SOFT,6.0,True,2,1,True,2021,13
55,71.94,2,25.215,24.513,22.212,273.0,283.0,297.0,304.0,True,MEDIUM,2.0,True,1,1,True,2021,13
22,71.98,24,25.292,24.538,22.15,268.0,281.0,292.0,300.0,True,SOFT,4.0,True,3,1,True,2021,13
9,72.136,19,25.12,24.828,22.188,275.0,284.0,303.0,304.0,True,SOFT,4.0,True,4,1,True,2021,13
88,72.162,20,25.266,24.737,22.159,278.0,287.0,305.0,310.0,True,SOFT,6.0,False,4,1,True,2021,13
47,72.366,9,25.191,24.925,22.25,274.0,283.0,305.0,309.0,True,SOFT,2.0,True,3,1,True,2021,13
10,90.447,13,33.291,31.576,25.58,277.0,287.0,240.0,304.0,True,INTERMEDIATE,10.0,False,3,1,True,2021,16
33,90.611,8,33.202,31.658,25.751,276.0,285.0,240.0,302.0,True,INTERMEDIATE,8.0,False,2,1,True,2021,16
11,90.684,9,33.313,31.807,25.564,278.0,289.0,240.0,306.0,True,INTERMEDIATE,9.0,True,1,1,True,2021,16
55,91.262,19,33.666,31.894,25.701999999999998,276.0,283.0,239.0,302.0,True,INTERMEDIATE,13.0,False,4,1,True,2021,16
16,91.543,8,33.795,32.255,25.493,270.0,284.0,238.0,299.0,True,INTERMEDIATE,4.0,False,3,1,True,2021,16
14,91.545,10,33.454,32.194,25.897,272.0,282.0,235.0,300.0,True,INTERMEDIATE,10.0,False,3,1,True,2021,16
7,91.572,13,33.693,32.186,25.693,277.0,284.0,239.0,302.0,True,INTERMEDIATE,10.0,False,4,1,True,2021,16
22,91.981,15,33.928,32.323,25.73,274.0,288.0,237.0,301.0,True,INTERMEDIATE,10.0,False,3,1,True,2021,16
77,91.996,7,33.742,32.424,25.83,271.0,285.0,237.0,294.0,True,INTERMEDIATE,7.0,False,2,2,True,2021,16
31,92.089,15,33.934,32.279,25.876,271.0,284.0,235.0,297.0,True,INTERMEDIATE,15.0,False,5,1,True,2021,16
99,92.097,14,34.007,32.38,25.71,278.0,285.0,241.0,303.0,True,INTERMEDIATE,11.0,False,3,1,True,2021,16
5,92.111,9,33.89,32.468,25.753,,281.0,238.0,299.0,True,INTERMEDIATE,7.0,False,3,1,True,2021,16
47,92.228,18,34.053,31.955,26.22,274.0,283.0,236.0,291.0,True,INTERMEDIATE,15.0,False,4,1,True,2021,16
3,92.27,12,34.183,32.246,25.841,271.0,282.0,239.0,295.0,True,INTERMEDIATE,8.0,False,4,1,True,2021,16
4,92.314,14,33.764,32.389,26.161,272.0,279.0,237.0,295.0,True,INTERMEDIATE,10.0,False,3,2,True,2021,16
18,93.348,5,34.419,32.778,26.151,273.0,282.0,239.0,301.0,True,INTERMEDIATE,4.0,True,2,1,True,2021,16
9,93.425,8,34.383,32.966,26.076,271.0,283.0,236.0,296.0,True,INTERMEDIATE,4.0,True,3,1,True,2021,16
44,93.636,4,34.492,33.47,25.674,272.0,282.0,240.0,302.0,True,INTERMEDIATE,4.0,False,2,1,True,2021,16
6,95.681,4,35.383,33.95,26.348,275.0,282.0,241.0,268.0,True,INTERMEDIATE,4.0,False,2,2,True,2021,16
11,94.701,9,25.404,38.044,31.253,225.0,192.0,211.0,314.0,True,SOFT,2.0,True,3,1,True,2021,17
55,94.805,8,25.451,38.108,31.246,228.0,191.0,208.0,317.0,True,SOFT,2.0,True,3,1,True,2021,17
33,94.912,5,25.416,38.396,31.1,231.0,192.0,210.0,311.0,True,SOFT,5.0,True,1,2,True,2021,17
4,94.945,8,25.52,38.271,31.154,232.0,193.0,211.0,313.0,True,SOFT,2.0,True,2,1,True,2021,17
77,94.988,7,25.885,37.913,31.19,232.0,193.0,211.0,314.0,True,SOFT,2.0,True,3,1,True,2021,17
44,95.219,15,25.625,38.334,31.26,234.0,192.0,207.0,314.0,True,SOFT,5.0,True,4,1,True,2021,17
3,95.345,7,25.405,38.471,31.469,229.0,193.0,211.0,315.0,True,SOFT,2.0,True,3,1,True,2021,17
10,95.398,12,25.793,38.306,31.299,229.0,190.0,209.0,313.0,True,SOFT,2.0,True,4,1,True,2021,17
16,95.688,2,25.734,38.487,31.467,220.0,190.0,209.0,316.0,True,SOFT,2.0,True,1,1,True,2021,17
31,95.711,9,25.68,38.379,31.652,229.0,192.0,210.0,325.0,True,SOFT,2.0,True,3,1,True,2021,17
5,95.851,13,25.884,38.452,31.515,228.0,191.0,211.0,312.0,True,SOFT,2.0,True,5,1,True,2021,17
63,96.023,7,25.77,38.58,31.673000000000002,225.0,194.0,211.0,315.0,True,SOFT,2.0,True,3,1,True,2021,17
7,96.062,13,25.788,38.575,31.699,228.0,191.0,210.0,319.0,True,SOFT,2.0,True,3,1,True,2021,17
6,96.118,5,25.703,38.728,31.687,223.0,193.0,211.0,314.0,True,SOFT,2.0,True,2,1,True,2021,17
99,96.252,11,25.783,38.634,31.835,220.0,192.0,211.0,319.0,True,SOFT,2.0,True,4,1,True,2021,17
18,96.392,8,26.091,38.713,31.588,213.0,192.0,210.0,311.0,True,SOFT,2.0,True,3,1,True,2021,17
14,96.49,9,26.035,38.697,31.758,227.0,189.0,210.0,313.0,True,SOFT,2.0,True,3,1,True,2021,17
22,96.572,5,25.737,38.885,31.95,228.0,191.0,209.0,315.0,True,SOFT,5.0,True,1,2,True,2021,17
47,96.671,9,25.948,38.95,31.773,224.0,192.0,210.0,313.0,True,SOFT,2.0,True,3,1,True,2021,17
9,123.456,5,27.009,54.373,42.074,163.0,118.0,212.0,220.0,True,SOFT,5.0,True,1,1,True,2021,17
11,77.024,12,27.548000000000002,29.588,19.888,310.0,295.0,253.0,335.0,True,SOFT,5.0,False,4,1,True,2021,18
33,77.217,5,27.589,29.71,19.918,311.0,292.0,254.0,333.0,True,SOFT,5.0,True,1,1,True,2021,18
44,77.675,12,27.772,29.722,20.181,308.0,292.0,250.0,341.0,True,SOFT,7.0,True,3,1,True,2021,18
77,77.708,8,27.459,30.016,20.233,315.0,296.0,256.0,347.0,True,SOFT,8.0,False,2,1,True,2021,18
55,78.029,13,27.652,30.194,20.183,316.0,294.0,253.0,339.0,True,SOFT,4.0,True,3,1,True,2021,18
22,78.037,21,27.548000000000002,30.074,20.415,316.0,298.0,254.0,341.0,True,SOFT,6.0,True,6,1,True,2021,18
3,78.121,12,27.573,30.098,20.45,314.0,293.0,250.0,342.0,True,SOFT,5.0,True,2,1,True,2021,18
10,78.202,17,27.762,30.181,20.259,314.0,296.0,253.0,338.0,True,SOFT,8.0,True,3,1,True,2021,18
16,78.213,6,27.665,30.258,20.29,317.0,295.0,253.0,342.0,True,SOFT,6.0,False,2,1,True,2021,18
4,78.312,14,27.826,30.218,20.268,311.0,292.0,250.0,337.0,True,SOFT,5.0,True,2,1,True,2021,18
18,78.352,15,27.573,30.426,20.353,314.0,295.0,255.0,345.0,True,SOFT,2.0,True,6,1,True,2021,18
7,78.531,19,27.597,30.47,20.464,316.0,296.0,253.0,345.0,True,SOFT,8.0,True,3,1,True,2021,18
99,78.556,13,27.806,30.407,20.343,318.0,295.0,253.0,344.0,True,SOFT,2.0,True,4,1,True,2021,18
5,78.614,13,28.058,30.243,20.313,308.0,292.0,251.0,341.0,True,SOFT,3.0,True,4,1,True,2021,18
14,78.847,12,28.025,30.39,20.432,308.0,291.0,248.0,342.0,True,SOFT,4.0,True,3,1,True,2021,18
31,78.999,13,28.001,30.321,20.677,312.0,293.0,250.0,340.0,True,SOFT,3.0,True,3,1,True,2021,18
63,79.211,15,28.127,30.741,20.343,306.0,289.0,249.0,336.0,True,SOFT,5.0,False,4,1,True,2021,18
47,79.238,8,27.736,30.748,20.754,313.0,292.0,252.0,341.0,True,SOFT,2.0,True,3,1,True,2021,18
6,79.313,8,28.297,30.537,20.479,308.0,290.0,250.0,335.0,True,SOFT,2.0,True,3,1,True,2021,18
9,80.479,12,28.158,31.142,21.179,312.0,289.0,250.0,339.0,True,SOFT,4.0,True,3,1,True,2021,18
77,82.31,15,26.771,27.637,27.902,253.0,273.0,319.0,319.0,True,SOFT,5.0,True,4,1,True,2021,20
44,82.388,11,26.981,27.408,27.999,250.0,274.0,312.0,316.0,True,SOFT,2.0,True,4,1,True,2021,20
33,82.651,8,27.051,27.499,28.101,251.0,278.0,315.0,317.0,True,SOFT,2.0,True,3,1,True,2021,20
10,82.835,16,27.085,27.738,28.012,250.0,278.0,314.0,320.0,True,SOFT,6.0,False,4,1,True,2021,20
11,82.846,8,27.239,27.589,28.018,248.0,277.0,314.0,322.0,True,SOFT,2.0,True,3,2,True,2021,20
55,83.048,13,27.235,27.676,28.137,247.0,276.0,309.0,318.0,True,SOFT,6.0,False,4,1,True,2021,20
14,83.186,9,27.161,27.893,28.132,250.0,273.0,314.0,323.0,True,SOFT,2.0,True,3,1,True,2021,20
31,83.209,17,27.192,27.813,28.204,248.0,274.0,315.0,323.0,True,SOFT,5.0,False,5,1,True,2021,20
16,83.276,8,27.229,28.052,27.995,247.0,276.0,309.0,319.0,True,SOFT,8.0,False,2,1,True,2021,20
22,83.567,8,27.556,27.904,28.107,247.0,275.0,315.0,317.0,True,MEDIUM,8.0,True,1,1,True,2021,20
3,83.711,9,27.454,28.004,28.253,246.0,278.0,319.0,321.0,True,SOFT,2.0,True,3,1,True,2021,20
5,83.884,12,27.476,28.134,28.274,245.0,272.0,314.0,317.0,True,SOFT,2.0,True,4,1,True,2021,20
4,83.895,13,27.35,28.271,28.274,246.0,273.0,309.0,318.0,True,SOFT,6.0,True,4,1,True,2021,20
63,83.923,15,27.318,28.184,28.421,246.0,275.0,296.0,322.0,True,SOFT,6.0,True,2,2,True,2021,20
18,84.154,15,27.476,28.208,28.47,245.0,274.0,313.0,320.0,True,SOFT,6.0,True,3,2,True,2021,20
7,84.246,16,27.526,28.322,28.398,242.0,279.0,316.0,323.0,True,SOFT,6.0,True,3,1,True,2021,20
99,84.288,16,27.627,28.231,28.43,246.0,278.0,316.0,322.0,True,SOFT,8.0,True,3,1,True,2021,20
6,84.499,6,27.499,28.553,28.447,240.0,272.0,313.0,325.0,True,MEDIUM,6.0,True,1,1,True,2021,20
47,84.68,17,27.519,28.47,28.691,246.0,275.0,329.0,318.0,True,SOFT,5.0,True,5,1,True,2021,20
33,88.1,16,32.05,28.257,27.793,293.0,308.0,305.0,314.0,True,SOFT,5.0,True,3,1,True,2021,21
44,88.314,8,32.409,28.091,27.814,297.0,317.0,302.0,323.0,True,HARD,8.0,True,1,2,True,2021,21
11,88.629,16,32.221,28.271,28.137,293.0,318.0,315.0,325.0,True,SOFT,6.0,True,3,1,True,2021,21
22,88.641,15,32.129,28.421,28.091,289.0,311.0,301.0,318.0,True,SOFT,5.0,True,3,1,True,2021,21
10,88.715,6,32.259,28.372,28.084,291.0,316.0,297.0,321.0,True,MEDIUM,6.0,True,1,1,True,2021,21
77,89.019,14,32.383,28.465,28.171,291.0,314.0,296.0,319.0,True,SOFT,5.0,True,2,1,True,2021,21
16,89.101,17,32.326,28.516,28.259,293.0,316.0,297.0,319.0,True,SOFT,7.0,False,5,1,True,2021,21
55,89.149,14,32.339,28.58,28.23,291.0,315.0,299.0,318.0,True,SOFT,5.0,False,4,1,True,2021,21
31,89.177,15,32.378,28.474,28.325,292.0,310.0,300.0,320.0,True,SOFT,4.0,True,3,1,True,2021,21
4,89.3,11,32.382,28.545,28.373,,307.0,299.0,309.0,True,SOFT,3.0,True,3,1,True,2021,21
14,89.418,17,32.512,28.633,28.273,288.0,310.0,296.0,313.0,True,SOFT,4.0,True,4,1,True,2021,21
99,89.59,15,32.632,28.638,28.32,289.0,317.0,303.0,322.0,True,SOFT,6.0,True,3,1,True,2021,21
7,89.689,18,32.546,28.727,28.416,287.0,316.0,303.0,321.0,True,SOFT,6.0,True,3,1,True,2021,21
3,89.717,17,32.642,28.746,28.329,289.0,312.0,305.0,316.0,True,SOFT,8.0,True,3,1,True,2021,21
18,90.03,13,32.702,29.004,28.324,287.0,308.0,296.0,318.0,True,SOFT,7.0,False,4,1,True,2021,21
63,90.034,11,32.779,28.7,28.555,290.0,310.0,293.0,315.0,True,SOFT,4.0,True,2,1,True,2021,21
5,90.296,13,32.979,28.841,28.476,288.0,314.0,297.0,323.0,True,SOFT,6.0,False,5,1,True,2021,21
6,90.366,6,32.79,28.905,28.671,288.0,309.0,300.0,316.0,True,SOFT,6.0,True,1,1,True,2021,21
47,90.933,13,33.211,29.075,28.647,284.0,312.0,300.0,315.0,True,SOFT,2.0,True,2,1,True,2021,21
9,90.979,18,33.179,29.044,28.756,286.0,314.0,306.0,318.0,True,SOFT,5.0,True,3,1,True,2021,21
44,83.274,10,17.003,35.934,30.337,291.0,318.0,223.0,324.0,True,SOFT,9.0,False,4,1,True,2021,22
33,83.488,17,17.192,36.109,30.187,291.0,319.0,223.0,322.0,True,SOFT,4.0,True,4,1,True,2021,22
77,84.025,9,17.191,36.371,30.463,288.0,316.0,218.0,321.0,True,SOFT,8.0,False,3,1,True,2021,22
11,84.047,18,17.308,36.242,30.497,287.0,317.0,223.0,320.0,True,SOFT,8.0,False,5,1,True,2021,22
4,84.106,12,17.201,36.345,30.56,284.0,307.0,223.0,320.0,True,SOFT,2.0,True,3,1,True,2021,22
22,84.223,17,17.324,,,284.0,,220.0,318.0,True,SOFT,5.0,True,4,1,False,2021,22
10,84.251,17,17.284,36.374,30.593,285.0,318.0,222.0,319.0,True,SOFT,5.0,False,5,1,True,2021,22
55,84.595,10,17.41,36.449,30.736,283.0,312.0,222.0,321.0,True,MEDIUM,2.0,True,3,1,True,2021,22
3,84.733,10,17.341,36.522,30.87,285.0,318.0,221.0,321.0,True,MEDIUM,2.0,True,3,1,True,2021,22
16,84.758,14,17.392,36.482,30.884,283.0,316.0,220.0,320.0,True,MEDIUM,4.0,False,4,1,True,2021,22
18,84.821,16,17.394,,,285.0,,220.0,320.0,True,SOFT,3.0,True,4,1,False,2021,22
31,84.834,14,17.358,36.641,30.835,288.0,316.0,220.0,323.0,True,MEDIUM,4.0,True,3,1,True,2021,22
7,85.037,13,17.371,36.486,31.18,285.0,313.0,216.0,324.0,True,SOFT,2.0,True,3,1,True,2021,22
99,85.048,10,17.427,36.646,30.975,285.0,316.0,216.0,326.0,True,SOFT,2.0,True,2,1,True,2021,22
14,85.094,13,17.316,36.613,31.165,288.0,318.0,219.0,322.0,True,MEDIUM,2.0,True,3,1,True,2021,22
5,85.115,17,17.45,36.53,31.135,285.0,314.0,222.0,321.0,True,SOFT,2.0,True,4,1,True,2021,22
63,85.22,12,17.348,36.743,31.129,288.0,315.0,218.0,325.0,True,SOFT,4.0,True,3,1,True,2021,22
6,85.322,10,17.354,36.801,31.167,287.0,315.0,221.0,324.0,True,SOFT,2.0,True,3,1,True,2021,22
47,85.34,13,17.464,36.705,31.171,285.0,313.0,215.0,322.0,True,SOFT,4.0,True,3,1,True,2021,22
9,86.332,11,17.689,37.075,31.568,284.0,313.0,215.0,324.0,True,SOFT,2.0,True,3,1,True,2021,22
